,Time [s],H,H2,O,O2,OH,H2O,N2,HO2,H2O2,AR,HE,CO,CO2,CH2O,HCO,HOCHO,OCHO,HOCH2O,CH3OH,CH2OH,CH3O,CH3O2H,CH3O2,CH4,CH3,CH2,CH2(S),C,CH,HOCO,HCOH,C2H6,C2H5,C2H4,C2H3,C2H2,C2H,CH3CHO,CH3CO,CH2CHO,CH2CO,HCCO,H2CC,C2O,HCCOH,CH3CO3H,CH3CO3,CH3CO2,C2H5OH,C2H5O,CH2CH2OH,CH3CHOH,O2C2H4OH,C2H5O2H,C2H5O2,C2H4O2H,C2H4O(1),C2H3O(2),CH2CHOH,CH3OCHO,CH2OCHO,CH3OCO,C2H5OCHO,C2H5OCO,CH2CH2OCHO,CH3CHOCHO,OH*,CH*,KR,CH4^+,CH3^+,CH2^+,O2(A1),O2(B1),O2(4.5EV),O(1D),O(1S),O2^+,O^+,O3,HE(SINGLET),HE^+,E
88,8.8e-09,1.36490024244e+24,1.8506654899999998e+23,1.0145077764726683e+25,-1.2644947032707266e+25,5.188e+22,0.0,0.0,1.421e-06,0.0,0.0,-1.3579704921909072e+24,0.0,0.0,3.4434e+21,0.0,0.0,0.0,0.0,0.0,1.3774e+22,0.0,0.0,0.0,-2.615000079e+24,1.058011e+23,7.2533100000000004e+22,0.0,4.539e+22,4.541823244000001e+22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13110462e+24,1.19750071e+24,3.491656e+19,6.150166854683548e+23,1.8955778490357672e+23,3.403643312747e+23,7.60187721778007e+24,9.082960180311256e+22,2.513424428738203e+24,6.628279189082983e+22,9.4281472293814e+17,8.34922621663579e+23,5.23047870527328e+23,5.431395337716359e+24
89,8.9e-09,1.8064115765600002e+24,2.42328495e+23,1.321438323394162e+25,-1.6479422164197227e+25,6.7646e+22,0.0,0.0,1.9276e-06,0.0,0.0,-1.786508174949799e+24,0.0,0.0,4.4898e+21,0.0,0.0,0.0,0.0,0.0,1.7959e+22,0.0,0.0,0.0,-3.427370345e+24,1.4167600000000001e+23,1.05854e+23,0.0,5.9439e+22,5.947612656000001e+22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4763144e+24,1.56211645e+24,4.556844e+19,8.0028425691829e+23,2.4665832530410874e+23,4.4242037756660006e+23,9.905100384027508e+24,1.187376288782196e+23,3.2824040467183767e+24,8.699057893730419e+22,1.22986501487601e+18,1.096985717884599e+24,6.895224570652001e+23,7.09739350116088e+24
90,9e-09,2.3982615059000001e+24,3.17318476e+23,1.7184176122736446e+25,-2.1445739644924316e+25,8.8083e+22,0.0,0.0,2.6432e-06,0.0,0.0,-2.3542418274175914e+24,0.0,0.0,5.8462e+21,0.0,0.0,0.0,0.0,0.0,2.3385e+22,0.0,0.0,0.0,-4.4938976359999995e+24,1.9085300000000002e+23,1.5712100000000003e+23,0.0,7.7841e+22,7.78898759e+22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92524553e+24,2.03565663e+24,5.94001e+19,1.0392232112814175e+24,3.203178224113829e+23,5.736964310107e+23,1.288698346791098e+25,1.5515754912987003e+23,4.283571727982976e+24,1.1422475815856171e+23,1.6021799386637699e+18,1.443145953253552e+24,9.110958741640401e+23,9.269853920405576e+24
91,9.1e-09,3.1929887490000006e+24,4.15180537e+23,2.2296419998917935e+25,-2.7846833172749635e+25,1.1449e+23,0.0,0.0,3.6759e-06,0.0,0.0,-3.1033050298975e+24,0.0,0.0,7.5988e+21,0.0,0.0,0.0,0.0,0.0,3.0395e+22,0.0,0.0,0.0,-5.888233526999998e+24,2.58882e+23,2.37079e+23,0.0,1.0186e+23,1.0192442899999999e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5045776699999996e+24,2.64583932e+24,7.7308e+19,1.3461476578185557e+24,4.149097385309869e+23,7.420062030907002e+23,1.6729355221261916e+25,2.02446981465646e+23,5.5783768215423e+24,1.500732508381507e+23,2.0836835109538002e+18,1.89857051339443e+24,1.2047345165030699e+24,1.208367888688352e+25
92,9.2e-09,4.2697811709e+24,5.42998973e+23,2.884782010945571e+25,-3.6064362937385855e+25,1.4846e+23,0.0,0.0,5.2062e-06,0.0,0.0,-4.09930381993622e+24,0.0,0.0,9.8535e+21,0.0,0.0,0.0,0.0,0.0,3.9414e+22,0.0,0.0,0.0,-7.716248772999999e+24,3.5412e+23,3.6339e+23,0.0,1.3324e+23,1.333250709e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2517236999999996e+24,3.4310821e+24,1.004021e+20,1.7375706296600096e+24,5.355878208192027e+23,9.559614030614999e+23,2.1659978092169024e+25,2.6385149234146998e+23,7.251899026043949e+24,1.9730281192273198e+23,2.7032378267271e+18,2.501425526566261e+24,1.59787829336996e+24,1.5729986333436637e+25
93,9.3e-09,5.737118843800001e+24,7.095805700000001e+23,3.718147770193918e+25,-4.653829094246872e+25,1.9191e+23,0.0,0.0,7.550599999999999e-06,0.0,0.0,-5.424847030114859e+24,0.0,0.0,1.2738e+22,0.0,0.0,0.0,0.0,0.0,5.0951e+22,0.0,0.0,0.0,-1.010768577e+25,4.8904e+23,5.6476e+23,0.0,1.7415e+23,1.742625438e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2080989000000005e+24,4.4335553000000003e+24,1.300262e+20,2.2330003035598958e+24,6.882705125738344e+23,1.2257010840672e+24,2.7940668908935037e+25,3.43188187700522e+23,9.401051160418005e+24,2.5959147814343697e+23,3.495660455039e+18,3.299539535033659e+24,2.1253074950812e+24,2.042773435984264e+25
94,9.4e-09,7.749966599100001e+24,9.2595594e+23,4.768531946076506e+25,-5.976990419143944e+25,2.4708e+23,0.0,0.0,1.1292e-05,0.0,0.0,-7.192826816946718e+24,0.0,0.0,1.6399e+22,0.0,0.0,0.0,0.0,0.0,6.5596e+22,0.0,0.0,0.0,-1.3229234839999998e+25,6.8243e+23,8.8766e+23,0.0,2.2731e+23,2.274591991e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4213515e+24,5.700861400000001e+24,1.677409e+20,2.853132515534164e+24,8.793313088647403e+23,1.5619509112404998e+24,3.587103857670489e+25,4.4516493683147215e+23,1.2139290704715597e+25,3.41786027895186e+23,4.4999907578545e+18,4.35725606946102e+24,2.8355707474857005e+24,2.643902812099648e+25
95,9.499999999999999e-09,1.0533669961999998e+25,1.2063335399999999e+24,6.0757030617751594e+25,-7.6287635904853305e+25,3.164e+23,0.0,0.0,1.7567e-05,0.0,0.0,-9.565072890612297e+24,0.0,0.0,2.1e+22,0.0,0.0,0.0,0.0,0.0,8.3999e+22,0.0,0.0,0.0,-1.7299557640000003e+25,9.627299999999999e+23,1.4065399999999998e+24,0.0,2.9623e+23,2.9642826199999998e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9461224e+24,7.2862927e+24,2.15278e+20,3.6177382496430274e+24,1.1148148624436375e+24,1.9743221753028e+24,4.576322912820861e+25,5.7543578531577994e+23,1.5597049598223214e+25,4.5031023766449e+23,5.756513588294e+18,5.7642803886996e+24,3.800792501912701e+24,3.4080782715800395e+25
96,9.6e-09,1.4387322842000003e+25,1.56560043e+24,7.674550193595107e+25,-9.653866469336224e+25,4.0231e+23,0.0,0.0,2.8746999999999998e-05,0.0,0.0,-1.27261404904682e+25,0.0,0.0,2.6702e+22,0.0,0.0,0.0,0.0,0.0,1.0681e+23,0.0,0.0,0.0,-2.254790853e+25,1.37195e+24,2.23804e+24,0.0,3.8459e+23,3.84854042e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.815569299999999e+24,9.219118799999998e+24,2.74388e+20,4.543142786309781e+24,1.3995333932403235e+24,2.470890994865999e+24,5.789229527175333e+25,7.393412885236001e+23,1.9871830191085787e+25,5.9355226045701395e+23,7.299678541612e+18,7.6236263166457e+24,5.102514173822501e+24,4.360285911336531e+25
97,9.7e-09,1.9768809922000003e+25,2.02485889e+24,9.588630441396583e+25,-1.2088723964352198e+26,5.0685e+23,0.0,0.0,5.0162e-05,0.0,0.0,-1.6993742268096803e+25,0.0,0.0,3.364e+22,0.0,0.0,0.0,0.0,0.0,1.3456e+23,0.0,0.0,0.0,-2.9320653989999997e+25,1.9729699999999998e+24,3.56172e+24,0.0,4.9763e+23,4.97982322e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079837500000001e+25,1.15419676e+25,3.46568e+20,5.633093101881465e+24,1.7344955177331864e+24,3.0512274138360004e+24,7.246783550158892e+25,9.439238316081803e+23,2.509058706354407e+25,7.825319123931301e+23,9.144499512733e+18,1.0103940724621501e+25,6.8898015434753e+24,5.538507218741249e+25
98,9.8e-09,2.7274263771999995e+25,2.60454025e+24,1.181178442259691e+26,-1.4930134569936606e+26,6.3094e+23,0.0,0.0,9.4901e-05,0.0,0.0,-2.2754316185969996e+25,0.0,0.0,4.1877e+22,0.0,0.0,0.0,0.0,0.0,1.6751e+23,0.0,0.0,0.0,-3.796056205000001e+25,2.8550799999999996e+24,5.64254e+24,0.0,6.4044e+23,6.40910672e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3734268699999999e+25,1.42375031e+25,4.32578e+20,6.871509202629426e+24,2.1143405722516571e+24,3.7042954621260004e+24,8.94798492875693e+25,1.19425438269874e+24,3.1279292288990177e+25,1.03150765832983e+24,1.1264056905899e+19,1.3406061386687001e+25,9.348254799282997e+24,6.9631259124603e+25
99,9.9e-09,3.7679840510000003e+25,3.3239271299999996e+24,1.4288610585568649e+26,-1.81120339406583e+26,7.7333e+23,0.0,0.0,0.00019852,0.0,0.0,-3.0533967902589887e+25,0.0,0.0,5.1327e+22,0.0,0.0,0.0,0.0,0.0,2.0531e+23,0.0,0.0,0.0,-4.881816573000001e+25,4.14019e+24,8.85246e+24,0.0,8.1786e+23,8.184885099999999e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6712016600000003e+25,1.7219982000000003e+25,5.3162e+20,8.208518477417776e+24,2.5233124003352027e+24,4.4005553706710004e+24,1.0855527312391148e+26,1.4926142908938002e+24,3.8326676350047602e+25,1.3585526752524803e+24,1.355682614266e+19,1.7792509036326905e+25,1.2741458866262999e+25,8.63592181115631e+25
100,1e-08,5.195184949e+25,4.20034299e+24,1.6893582034020574e+26,-2.1483134432084944e+26,9.2909e+23,0.0,0.0,0.00046944,0.0,0.0,-4.110744959699e+25,0.0,0.0,6.1666e+22,0.0,0.0,0.0,0.0,0.0,2.4666e+23,0.0,0.0,0.0,-6.225683339e+25,5.98319e+24,1.36738e+25,0.0,1.0343e+24,1.03513669e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98844876e+25,2.03369528e+25,6.403e+20,9.546975522888754e+24,2.9307286254392675e+24,5.083869074449999e+24,1.2881407607998475e+26,1.8371925896585998e+24,4.59644707766733e+25,1.7860482039466998e+24,1.580966688103e+19,2.363704378193e+25,1.7470405815060002e+25,1.0544300549568002e+26
101,1.01e-08,7.101582627e+25,5.226078559999999e+24,1.9398415804623385e+26,-2.4742682346884972e+26,1.0881e+24,0.0,0.0,0.0012852,0.0,0.0,-5.529209648510101e+25,0.0,0.0,7.2221e+22,0.0,0.0,0.0,0.0,0.0,2.8888e+23,0.0,0.0,0.0,-7.825615356e+25,8.558999999999999e+24,2.06719e+25,0.0,1.288e+24,1.2891062699999998e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2887155e+25,2.319914e+25,7.5129e+20,1.0736181309789069e+25,3.2894555104094806e+24,5.67331073452e+24,1.4857192061506126e+26,2.2130070988345998e+24,5.344815142726746e+25,2.3411091873315304e+24,1.7675422043779998e+19,3.1308101905612e+25,2.3983994579488995e+25,1.25860301484088e+26
102,1.02e-08,9.575924707e+25,6.386995099999999e+24,2.1497050561232796e+26,-2.7505182030479375e+26,1.2339e+24,0.0,0.0,0.0041698,0.0,0.0,-7.455417370807399e+25,0.0,0.0,8.1898e+22,0.0,0.0,0.0,0.0,0.0,3.2759e+23,0.0,0.0,0.0,-9.67855861e+25,1.20302e+25,3.0386299999999997e+25,0.0,1.5757e+24,1.57714507e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5368889000000004e+25,2.5437012e+25,8.5203e+20,1.1578826313158855e+25,3.5376105927571274e+24,6.060283940041998e+24,1.6557139345931715e+26,2.6002282392708e+24,5.995409479375551e+25,3.0564379257704996e+24,1.8697824682309992e+19,4.1448171113974e+25,3.31060025941e+25,1.4692328834362595e+26
103,1.03e-08,1.2626158545999999e+26,7.607574099999999e+24,2.2805326848198392e+26,-2.924695067817881e+26,1.3439e+24,0.0,0.0,0.016357,0.0,0.0,-1.00361000623767e+26,0.0,0.0,8.9198e+22,0.0,0.0,0.0,0.0,0.0,3.5679e+23,0.0,0.0,0.0,-1.168191761e+26,1.64798e+25,4.31449e+25,0.0,1.8789e+24,1.88075246e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.663176899999999e+25,2.6356143e+25,9.2364e+20,1.1862300768965249e+25,3.609058735537038e+24,6.1394401493e+24,1.7686944438149655e+26,2.9573683898828e+24,6.40388412685802e+25,3.9697071973528003e+24,1.8422698375869993e+19,5.462163776460701e+25,4.573936285915999e+25,1.6673674696509305e+26
104,1.04e-08,1.6139228876e+26,8.761681600000001e+24,2.2966691698066988e+26,-2.9469390981718077e+26,1.3926e+24,0.0,0.0,0.078503,0.0,0.0,-1.3459062106672004e+26,0.0,0.0,9.2429e+22,0.0,0.0,0.0,0.0,0.0,3.6972e+23,0.0,0.0,0.0,-1.3649859159999999e+26,2.18201e+25,5.87745e+25,0.0,2.1665e+24,2.16881176e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.589533299999999e+25,2.5210256999999994e+25,9.4084e+20,1.1424400668692803e+25,3.451852546689935e+24,5.835792040676e+24,1.7966111394959237e+26,3.2335978647266006e+24,6.421092840452671e+25,5.1254447364533e+24,1.6593916157899975e+19,7.148423373168001e+25,6.310638733503999e+25,1.8354929131602e+26
105,1.05e-08,1.980375473e+26,9.6502242e+24,2.177113506526531e+26,-2.783792022432751e+26,1.3585e+24,0.0,0.0,0.4603,0.0,0.0,-1.7899914423882e+26,0.0,0.0,9.0168e+22,0.0,0.0,0.0,0.0,0.0,3.6067e+23,0.0,0.0,0.0,-1.5266125319999998e+26,2.76846e+25,7.62751e+25,0.0,2.3891e+24,2.3918823e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2281964e+25,2.118689500000001e+25,8.739e+20,1.0224859548315919e+25,3.0519256171945955e+24,5.148307301602001e+24,1.7214477174304646e+26,3.373695094052599e+24,5.9145901754403716e+25,6.577220509376299e+24,1.3348129768499896e+19,9.247764071172999e+25,8.652150352709e+25,1.9571435869087e+26
106,1.06e-08,2.3104417200000002e+26,1.00337763e+25,1.9288668470090786e+26,-2.4380808396934372e+26,1.2337e+24,0.0,0.0,3.2336,0.0,0.0,-2.3476072022042002e+26,0.0,0.0,8.1883e+22,0.0,0.0,0.0,0.0,0.0,3.2753e+23,0.0,0.0,0.0,-1.612192783e+26,3.33957e+25,9.3683e+25,0.0,2.487e+24,2.490198e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5080827999999998e+25,1.3672444e+25,6.953000000000001e+20,8.401420026145705e+24,2.4493978922270805e+24,4.171973570456999e+24,1.5460286414206439e+26,3.33858719728e+24,4.835156402061121e+25,8.3961801299688e+24,9.249861463799544e+18,1.1759505449399003e+26,1.1716566572643001e+26,2.0266737717701004e+26
107,1.07e-08,2.539258195e+26,9.6967319e+24,1.5911154885917864e+26,-1.9576237446588616e+26,1.0315e+24,0.0,0.0,26.149,0.0,0.0,-3.013081712921399e+26,0.0,0.0,6.8462e+22,0.0,0.0,0.0,0.0,0.0,2.7385e+23,0.0,0.0,0.0,-1.581744359e+26,3.8020599999999997e+25,1.082261e+26,0.0,2.4061e+24,2.4095784999999997e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.156063000000003e+24,2.613291000000006e+24,3.9140000000000026e+20,6.257048792288383e+24,1.7337690163077556e+24,3.0793416284689996e+24,1.2981767749137699e+26,3.12541111988e+24,3.26383744047955e+25,1.0679216546064496e+25,5.077183661297781e+18,1.4585472655774003e+26,1.554534447344e+26,2.0554078108526004e+26
108,1.08e-08,2.610544931e+26,8.5737426e+24,1.2252508432129426e+26,-1.4264390206460233e+26,7.8658e+23,0.0,0.0,229.65,0.0,0.0,-3.7529089933699996e+26,0.0,0.0,5.2207e+22,0.0,0.0,0.0,0.0,0.0,2.0883e+23,0.0,0.0,0.0,-1.4179328259999998e+26,4.062508e+25,1.170225e+26,0.0,2.1295e+24,2.1330561e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.465976999999995e+24,-1.0911892999999998e+25,-2.050000000000013e+19,4.154228470374789e+24,1.0126731067762104e+24,2.0584806976590005e+24,1.0242415886216797e+26,2.7804221242260004e+24,1.4253579107471402e+25,1.3552594658528598e+25,1.4661416859884406e+18,1.749733148764e+26,2.0031758446059995e+26,2.077458677266001e+26
109,1.09e-08,2.5028745e+26,6.8622055e+24,8.92140010070975e+25,-9.368216523803725e+25,5.4357e+23,0.0,0.0,2045.0,0.0,0.0,-4.5216962884482986e+26,0.0,0.0,3.6078e+22,0.0,0.0,0.0,0.0,0.0,1.4431e+23,0.0,0.0,0.0,-1.1484737749999998e+26,4.058837e+25,1.1802379999999999e+26,0.0,1.7058e+24,1.709208e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3112840000000004e+25,-2.4246867999999998e+25,-4.805000000000001e+20,2.3822198739290836e+24,3.712333283334081e+23,1.241662283866e+24,7.717799913845194e+25,2.38903548319e+24,-3.6439941224680085e+24,1.7157098085638e+25,-1.3218746360624916e+18,2.0221041000913005e+26,2.499592188357e+26,2.1611213429887003e+26
110,1.1000000000000001e-08,2.2394337982e+26,4.904699119999999e+24,6.302830143230727e+25,-5.501902878696944e+25,3.3939e+23,0.0,0.0,17258.0,0.0,0.0,-5.213358423962398e+26,0.0,0.0,2.2526e+22,0.0,0.0,0.0,0.0,0.0,9.0103e+22,0.0,0.0,0.0,-8.281855712000002e+25,3.793639e+25,1.1109699999999999e+26,0.0,1.22e+24,1.2230748199999998e+24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4048836999999994e+25,-3.4720798000000003e+25,-9.017000000000001e+20,1.0719313521641077e+24,-1.5327468001555694e+23,6.757687988329998e+23,5.71990792876597e+25,2.0339519201520002e+24,-1.8738506598265999e+25,2.1612878311026007e+25,-3.374212403339179e+18,2.2249166733124e+26,2.9884417506499997e+26,2.3294801007776006e+26
111,1.1100000000000002e-08,1.8783581044e+26,3.12209855e+24,4.487721739057897e+25,-2.8789268739348963e+25,1.9138e+23,0.0,0.0,130540.0,0.0,0.0,-5.7573655651448996e+26,0.0,0.0,1.2702e+22,0.0,0.0,0.0,0.0,0.0,5.0808e+22,0.0,0.0,0.0,-5.301343705e+25,3.320837e+25,9.768699e+25,0.0,7.7699e+23,7.796239399999999e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9669238e+25,-3.98316115e+25,-1.1973899999999998e+21,1.9654250969960972e+23,-5.6986920137365155e+23,3.293816826979999e+23,4.334068296036419e+25,1.7704278796880005e+24,-2.9779058425326e+25,2.6981340934836003e+25,-4.939388381796522e+18,2.3266690945219e+26,3.4306964706229996e+26,2.6076988268181015e+26
112,1.1200000000000001e-08,1.4784240823e+26,1.80289309e+24,3.3236279530639587e+25,-1.350724363556389e+25,9.7764e+22,0.0,0.0,847410.0,0.0,0.0,-6.253786422306601e+26,0.0,0.0,6.4887e+21,0.0,0.0,0.0,0.0,0.0,2.5955e+22,0.0,0.0,0.0,-3.0749021190000003e+25,2.7103654e+25,7.983589000000001e+25,0.0,4.4889e+23,4.510448299999999e+23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8707109299999995e+25,-3.8414481599999997e+25,-1.3104399999999997e+21,-3.5202338224750336e+23,-9.092100545007198e+23,1.3917747315199999e+23,3.4434299111877437e+25,1.5985657627559999e+24,-3.6676925381613993e+25,3.3213116588953993e+25,-6.244226270056942e+18,2.3706675642996005e+26,3.883118858006999e+26,3.0772517566803997e+26
